Race,County,Town,Candidate Name,Party,Percent of Votes,Count of Votes,# Precincts Counted,Total # of Precincts,Winner Flag
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,MAIDSTONE,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,NORTON,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,ESSEX,VICTORY,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BAKERSFIELD,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,BERKSHIRE,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,ENOSBURGH,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFAX,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FAIRFIELD,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FLETCHER,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,FRANKLIN,FRANKLIN,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
